-17508	-9848	6268	-4103	-6193	-19442
-17548	-10584	7612	-4116	-7453	-21105
-17424	-10060	7632	-5303	-8078	-23009
-17532	-12224	7128	-5831	-8962	-24685
-16668	-12856	7400	-5034	-9944	-25814
-15724	-14660	8184	-2674	-9853	-26895
-14356	-12532	8148	-2187	-10635	-27653
-12080	-14812	7424	-3427	-9877	-28102
-10616	-15412	6620	-1009	-9824	-28377
-9576	-14544	6832	-1028	-9700	-28009
-7776	-13408	7588	-684	-10397	-27592
-5336	-13096	6104	-737	-9738	-26783
-3812	-13748	5456	-1643	-8243	-26657
-2664	-10628	6576	-2725	-8617	-25228
488	-13852	5272	-3325	-7622	-24120
1052	-11824	3684	-2039	-5800	-22936
2480	-8916	5708	978	-6028	-20244
4768	-7352	5700	509	-5066	-17745
5856	-7556	3548	532	-3657	-15076
7864	-3884	2868	827	-2820	-11615
9096	-5988	5560	-2528	-398	-8147
9044	-4632	4056	-890	526	-4799
10824	-5208	3308	-3265	1297	-1396
9964	-9088	5068	-3548	2291	994
9796	-9040	4648	-1802	2300	2874
9336	-9584	5288	-1483	2211	4466
8292	-11332	5984	-307	1945	5832
8440	-8792	5220	762	1918	7266
8096	-7696	4488	-2192	2270	9648
6616	-11636	5504	-2852	2825	11620
5856	-8968	6508	1559	2902	13305
5828	-6272	4392	-286	3352	16301
3092	-15136	4692	-2934	4666	17745
2236	-11460	6536	2235	4449	18609
3160	-9884	4700	-1193	4839	20720
-936	-16624	5240	-1880	5936	21249
-1632	-12752	6692	2457	5311	21755
-2488	-13068	6972	-1273	6039	23022
-4688	-17076	5984	549	7255	23128
-6240	-13960	6908	5760	7884	22756
-9088	-14664	7412	2319	8816	22820
-9748	-17028	6524	4410	8997	22554
-9736	-11556	7336	10740	10127	21547
-13224	-12384	6128	2575	11110	22008
-15684	-12980	6968	850	10231	22045
-12748	-12076	7352	2926	8947	20786
-14080	-9708	6592	633	10104	20014
-17176	-10764	5532	-5585	9327	20004
-16464	-9984	6784	-4176	5660	19577
-15228	-8520	8920	-2912	5188	18658
-16220	-8032	5896	-2062	4809	18457
-17284	-9024	7020	432	4353	17750
-17140	-6528	7616	4708	3011	15530
-16588	-5888	5864	3988	2671	13529
-16396	-7472	5632	5463	2207	11550
-15600	-4912	5728	5124	1349	9035
-15056	-5908	5660	2863	1439	7249
-15052	-5412	4968	1732	1068	5414
-15208	-5244	3728	78	-224	3397
-14564	-5880	4892	-1590	-707	1216
-14848	-6344	5628	-1446	-794	-1151
-14952	-6064	5108	-1111	-1107	-3665
-15224	-6260	4812	-1555	-1452	-6007
-15496	-6940	5584	-1164	-2225	-8237
-15392	-6820	5800	-1224	-2673	-10876
-16460	-7072	6308	-2470	-3154	-13474
-17016	-7960	5756	-3295	-4035	-16079
-17032	-8304	6776	-4459	-5090	-18517
-17116	-9280	6552	-5545	-5742	-20402
-17440	-10732	6996	-5751	-6480	-22339
-18176	-11076	7068	-5858	-7584	-24127
-16056	-12460	7316	-5771	-8573	-25372
-14744	-13512	7016	-4310	-7769	-26226
-15264	-13896	7288	-3524	-7339	-26894
-13716	-14108	7328	-1444	-8344	-27334
-12300	-13964	7252	-1357	-8317	-27496
-10596	-15052	6568	-1913	-8048	-27556
-8540	-14140	6620	-1644	-7798	-27288
-6996	-13408	6396	-4427	-6766	-26850
-5376	-12848	5244	-3087	-6802	-25465
-2284	-11780	4148	-1434	-6819	-24158
-1500	-12376	5632	-2809	-5193	-22721
-2092	-13904	6324	-659	-5043	-21689
84	-12236	5752	1613	-6187	-20616
3536	-13028	4820	1532	-5714	-19062
2856	-14152	5348	2108	-3441	-18869
5512	-4536	4172	2944	-5780	-16686
9520	-7556	3496	-2461	-4133	-13811
9292	-7188	4228	37	-1623	-11324
8840	-4904	4148	-1783	-1252	-7953
9364	-8668	4920	-3146	-1436	-5440
10772	-8236	4508	-275	-883	-3572
10512	-7672	4572	-218	-77	-1456
10388	-7668	4060	246	210	825
9916	-8500	4140	371	669	2987
9800	-8420	3732	328	987	4939
9292	-8860	4060	-279	1499	6850
8720	-7984	4296	-1216	1878	8814
8216	-8432	4492	-2081	2357	11018
6960	-11956	4900	-2696	3011	12427
6756	-8872	4372	325	3439	14037
5632	-10056	4184	-4516	4019	15827
3572	-15024	5148	-1802	3696	17458
4184	-9820	5168	5099	4426	18316
2192	-12360	4676	-2779	5320	19874
-1300	-18756	6256	-542	5448	20228
40	-12948	5956	4741	5643	20341
-1276	-13672	5156	-810	6617	21383
-5792	-20500	7348	1196	7419	20120
-4264	-12860	6836	7723	6113	19617
-3928	-14464	4456	-435	8049	20414
-8120	-16540	7836	3091	9038	19867
-8536	-13044	4928	3132	7857	20211
-10340	-14672	4996	-2449	9926	20333
-10904	-14272	7712	2712	7625	19911
-11192	-14604	8248	3439	7891	19524
-14456	-11312	7088	5445	7084	19329
-14268	-9348	6260	4317	5068	19760
-14420	-11460	6216	2473	6014	19391
-15300	-10400	8068	2922	7013	17988
-15708	-8760	5692	4205	6675	16570
-16516	-8012	5432	3108	6914	15918
-16568	-7644	5032	1598	5660	15580
-15520	-8448	5872	2233	4669	14518
-15800	-8116	5632	3691	3931	12331
-15576	-6688	5416	3192	2717	10028
-14988	-7260	6500	2064	2196	7931
-14600	-7008	6232	3409	2071	5512
-14660	-6956	6224	4281	1635	3198
-15512	-7480	6764	7519	321	1466
-14468	-4488	6852	7497	-1026	-168
-13936	-4224	6720	4216	-1054	-2028
-14928	-4600	6452	816	-1209	-3532
-14780	-5636	7264	-1055	-2001	-5117
-15020	-4892	5720	-3709	-2475	-6689
-15184	-5456	6408	-8048	-3457	-8641
-15552	-8316	6860	-9957	-4169	-10753
-16276	-8192	6552	-10607	-5255	-13376
-16184	-9476	6988	-12414	-6243	-15865
-16896	-13092	7240	-14351	-6223	-18760
-18024	-13544	7648	-11230	-7801	-21513
-15036	-13584	7364	-11130	-9039	-23313
-14620	-15832	7048	-10083	-8186	-25474
-14020	-16028	7208	-5972	-7923	-26663
-12300	-14928	6944	-1178	-7540	-27531
-11884	-14556	6632	-1912	-7410	-27704
-11208	-15736	5720	1424	-7527	-27690
-9808	-14020	5924	4582	-7702	-27134
-8008	-12276	5632	3376	-7824	-26267
-6884	-12288	5604	484	-7608	-25039
-5048	-14176	5272	2712	-7620	-24158
-2488	-10940	5088	774	-7439	-23085
-912	-15188	5512	606	-7149	-21471
2312	-12428	5228	6172	-7345	-20580
4440	-10912	5380	2203	-4776	-19355
3532	-10880	5236	4269	-4343	-17960
5444	-8344	4832	4020	-4339	-16070
5944	-8160	5460	1673	-2839	-13380
6992	-6148	4952	1364	-3142	-10881
8328	-6232	4988	-974	-2816	-8023
9336	-6204	5576	-3131	-2062	-5123
9692	-8000	5564	-2658	-1280	-2743
9572	-7496	6172	-2479	-591	-680
9804	-9648	6560	-1977	-115	1129
9864	-8732	5656	342	961	2362
9172	-8568	5464	486	1552	4078
8928	-7384	5240	375	2022	6123
8184	-8064	5260	-1584	2476	8536
7244	-7336	4380	-1487	2976	11049
6488	-6816	4148	-1635	3832	14117
4844	-9780	5464	-3190	4546	16505
3656	-11052	5468	-2179	5159	18208
3652	-8344	3924	-89	6468	20470
1756	-9576	5372	-2759	7895	22421
-2248	-16932	7760	1355	7687	23765
-2916	-11708	6760	4531	8929	24588
-3820	-11828	6644	-1304	9934	25322
-6200	-17360	8892	3314	9526	24733
-7308	-13192	8552	3504	11071	25038
-10708	-18196	8360	3708	11978	24184
-12788	-15652	8996	8800	10462	21847
-11712	-10984	7548	5432	8652	22280
-11412	-12348	7764	-46	9888	22413
-12732	-12276	9196	1826	10803	21568
-14712	-7912	8248	-1046	10337	21773
-16640	-11604	6420	-5215	9445	21781
-17608	-12584	7240	-390	7436	20007
-16428	-8692	7712	2289	6267	17174
-16840	-7828	6160	817	5644	15699
-16504	-8272	5516	261	4050	14663
-15640	-7604	6016	1476	3557	13593
-15336	-5832	6208	1058	3206	12319
-15336	-5428	5844	-832	2966	11360
-15604	-6136	5964	-1389	2502	9773
-15580	-5280	5872	-2015	1105	8080
-14920	-5748	8312	-2888	687	6438
-14908	-5520	5920	-2960	140	4846
-14596	-6256	5624	-2658	58	2786
-14820	-6104	6144	-1902	-353	1094
-14664	-6936	5988	-40	-779	-657
-14824	-6148	5464	553	-1189	-2550
-14888	-6420	5780	511	-1534	-4636
-15148	-6540	6036	333	-1909	-7006
-15688	-7376	6040	-980	-2356	-9877
-16612	-7064	5808	-1681	-3185	-12728
-16880	-7052	6800	-3481	-4247	-15718
-16732	-8812	6652	-4348	-5032	-18199
-17304	-9416	6312	-4555	-5396	-20419
-18068	-10536	7032	-4588	-6744	-22457
-17512	-10040	7220	-4528	-8520	-23825
-15720	-11548	7668	-4154	-8264	-24510
-15180	-13448	7772	602	-8524	-24517
-14364	-11040	7452	1246	-9089	-24504
-13376	-11024	8040	-889	-10026	-24253
-10904	-12944	8380	357	-9833	-24131
-10648	-13336	7956	1923	-8740	-24072
-9596	-12340	7956	-435	-9424	-23802
-7104	-11908	7716	-889	-9931	-23057
-4716	-12400	7564	-1130	-9518	-21991
-3936	-12808	6264	-2620	-7879	-21132
-2364	-10016	6796	-2031	-9079	-20086
8	-13028	6992	-3302	-7508	-18423
-76	-11240	6300	-1666	-6110	-17062
2112	-8400	5492	-1240	-7181	-14963
5100	-8756	4976	-1788	-5596	-12627
5692	-9444	5460	-1208	-3781	-10077
5468	-7616	5948	-26	-2563	-7255
6464	-10016	5672	-1787	-2488	-4775
7196	-11128	5916	-423	-1119	-3518
7860	-9404	5616	-303	-657	-2053
7504	-10720	5372	-1297	0	-285
7668	-10044	5244	-546	215	1181
7612	-8988	4964	-1308	674	3143
7080	-9844	5580	-2560	1286	4941
6568	-9568	5344	-1793	1990	7035
5040	-12788	5472	-672	2990	8474
4476	-9896	5652	1189	3405	10053
4692	-9004	5688	-836	3861	12268
3200	-14276	5548	-1147	4833	13531
2396	-10192	5708	4234	5604	15051
1964	-9544	6564	-569	6105	17174
-1328	-16568	6996	-543	6610	18809
-2072	-12128	5428	5745	7926	19002
-2560	-9120	6396	804	8767	20748
-5424	-16460	7856	-529	9223	21462
-7528	-16544	7120	9317	10743	20571
-8820	-7684	7076	6618	10690	21306
-11152	-14524	9304	-490	10199	21407
-12508	-16500	8212	7112	10238	20694
-12416	-7752	6300	7194	9321	21129
-13444	-9912	9372	122	9944	21251
-15544	-11064	8828	56	10800	20372
-15084	-6984	6864	204	9245	20410
-15524	-6896	7420	-3736	9069	20576
-17156	-7792	6804	-5277	8703	21315
-17984	-7708	6372	-4827	6955	21295
-18152	-7444	6368	-2271	6374	20589
-18292	-5724	6844	-1841	5074	18880
-17240	-7116	5456	-1838	3964	16675
-16372	-6704	5748	-102	3255	13912
-16124	-5808	5136	732	2673	11100
-15872	-4740	4680	-148	2316	8704
-15400	-6272	4792	752	2164	7074
-15424	-3672	3896	978	1917	5612
-15472	-3520	5128	-2894	711	3802
-14680	-5032	4596	-2635	-98	1829
-14728	-4344	4568	-2311	-212	-137
-15168	-4476	4904	-3143	-932	-2153
-15144	-4972	5068	-2947	-1643	-4362
-15304	-5444	5496	-2756	-1856	-6731
-15604	-5356	4936	-2453	-2316	-9067
-16020	-6064	5652	-2383	-2758	-11417
-16424	-6652	5764	-2014	-3479	-13911
-16880	-7056	5500	-1255	-4350	-16150
-16940	-7504	5884	-1240	-5285	-18013
-16976	-8004	6504	-2028	-5728	-19512
-17192	-9012	7228	-1525	-6460	-20646
-16756	-9364	6632	-397	-7243	-21428
-16200	-9616	6272	-938	-7391	-22352
-16328	-10936	7272	-1007	-7775	-23158
-15452	-11568	7968	-674	-8807	-23688
-13440	-11716	6172	-186	-8370	-23792
-13784	-11612	7012	367	-8459	-24148
-12024	-13132	8988	-2604	-10542	-24518
-8656	-13724	6824	-569	-9264	-23361
-7460	-12140	7316	-1143	-8349	-22847
-6876	-11132	6688	-2090	-7620	-21402
-4596	-14032	7360	-2219	-7162	-20513
-4480	-11812	7492	693	-5455	-19194
-3372	-11156	7176	1067	-6087	-18214
-1892	-13188	7724	-1137	-5574	-17189
-176	-12204	6876	1280	-5084	-15980
1468	-10804	6092	365	-4876	-14352
2408	-9756	5840	-2819	-4983	-12489
4212	-13224	6120	-2678	-4252	-10810
5084	-7496	6920	-994	-3321	-8815
6164	-7524	6676	-2924	-2760	-6407
7040	-10268	5928	-356	-1619	-3965
6928	-8656	6048	-59	-233	-1707
7016	-9504	6500	-1011	-136	348
6956	-11784	6228	-295	627	1461
6412	-11348	6348	136	1101	2541
5636	-12176	6536	-106	1395	3447
5428	-10704	6148	-367	1733	4587
5232	-10280	5976	-1366	2352	6361
4132	-10004	6384	-1498	2947	8221
3348	-10784	6692	-1119	3226	10013
2588	-9808	7180	-1291	3462	12277
2788	-10088	5088	-3455	4629	14550
-28	-14164	6376	-1615	5581	15690
-1072	-12600	7564	493	5655	16654
-620	-14520	5568	1874	6306	17919
-2760	-10412	6468	2554	7857	18826
-4248	-12280	7136	1037	7299	20402
-5416	-14544	6252	3108	9013	20902
-9588	-12460	8396	1372	10257	20997
-10140	-13388	7952	942	8117	21541
-9460	-14200	5452	3948	9725	22022
-13408	-11388	9084	2329	11463	20472
-15976	-12416	8904	1422	8582	19880
-13480	-11760	7272	2385	7665	19931
-13440	-8876	7460	3343	9596	19848
-15320	-7048	8168	3535	10257	20231
-16840	-6984	7692	3449	9736	20577
-17348	-7404	6672	3111	8169	20547
-16996	-7940	6164	4874	6805	19295
-17344	-6144	6736	6322	6072	17920
-17172	-4024	5292	5602	5262	16408
-16676	-4700	6632	3418	4699	14507
-16420	-4508	5332	2452	3790	12698
-16096	-2796	4820	208	3346	10954
-15928	-2472	5472	-3860	2776	9625
-15896	-5172	7660	-4283	2703	8148
-15844	-3772	5368	-3897	1464	6370
-15196	-4316	5664	-5336	794	3876
-15088	-4580	5852	-4617	117	1439
-14672	-3816	5428	-3197	-619	-861
-14312	-4484	5364	-2858	-1163	-2844
-14556	-4508	4868	-1620	-1584	-5000
-15436	-3680	5680	-2130	-2200	-6906
-15764	-4620	5460	-2855	-2869	-8393
-15792	-5756	5508	-2725	-3097	-10543
-16364	-5048	5604	-2729	-3664	-12742
-16316	-6368	6468	-3058	-4595	-15482
-16900	-7308	5932	-1649	-4638	-17939
-18296	-7696	6272	-688	-5101	-20127
-18300	-7820	7132	-19	-6449	-21351
-17332	-8516	7600	-467	-7216	-22073
-16724	-9008	6640	-852	-7799	-22454
-15412	-10236	6784	-1724	-8394	-22747
-14948	-10384	7352	-2168	-8141	-22956
-14540	-11184	7432	-3261	-8476	-23372
-13424	-11136	7416	-4157	-9269	-23612
-11348	-12144	7180	-5273	-8971	-23599
-10636	-12776	7224	-6181	-8186	-23493
-9512	-13264	7576	-6187	-8305	-23396
-7344	-12352	6972	-4909	-8198	-22371
-5440	-12640	7132	-4231	-7361	-21766
-4616	-13660	7148	-5434	-6857	-21275
-3368	-13560	6912	-2171	-5831	-19959
-1308	-13636	6744	-2168	-5904	-19319
-540	-13700	6188	-979	-4479	-18143
752	-11112	5920	-354	-4891	-16732
2960	-11428	5176	497	-4027	-15059
4220	-10388	5156	202	-3273	-13078
5312	-8732	5192	854	-2712	-10874
6868	-7764	4840	-308	-1777	-7964
6640	-10368	5784	-928	-499	-5481
6384	-9800	4700	592	-233	-3259
7604	-7568	4904	833	379	-757
7380	-9452	5292	-668	976	1521
6804	-11324	5368	939	1245	3331
6436	-10788	5468	625	1491	4770
6120	-10392	5892	-445	1324	6299
6336	-9796	5448	-843	1647	8054
5008	-11728	5092	-996	2516	9695
4240	-9380	5212	-184	3113	11614
3972	-8464	4764	-1629	4015	14101
1076	-14924	5548	-1615	4740	15765
-396	-13368	6208	4595	5217	16416
704	-8164	5668	1568	5971	18164
-1804	-15352	6376	-425	6733	19093
-4272	-17768	7836	5265	7541	18581
-5096	-10232	6600	4890	7343	19545
-5432	-11840	6308	-740	7629	21056
-7484	-18240	7708	1841	8362	20698
-10332	-13560	8096	6375	9772	20319
-10676	-8940	6944	1768	7898	20678
-12056	-15712	7480	-949	8258	20322
-12640	-11988	6780	4215	8412	20137
-12584	-7864	5960	2126	8621	20919
-13952	-8896	5564	-106	10354	22204
-15880	-7504	7988	585	10904	23427
-17808	-6464	6540	-287	10852	23924
-19988	-7644	5568	-843	9149	23686
-20136	-8324	5948	1377	6159	21972
-18204	-7552	8400	3889	4633	18755
-17404	-5032	5808	4438	4096	15491
-16768	-4452	5700	2095	3799	12689
-16288	-6492	5652	1829	3842	10175
-15700	-5848	4224	5294	2837	8700
-14732	-3284	4784	4770	2594	7589
-15288	-1452	4924	-628	2834	6836
-16008	-4656	4768	-2576	1680	5386
-15216	-4092	4928	-2226	1015	3774
-14452	-3716	4588	-2582	732	1845
-14756	-3128	4716	-3941	39	33
-15280	-5184	5132	-4457	-692	-1979
-15020	-5364	5304	-2789	-1603	-4215
-15092	-4464	5328	-2467	-1923	-6745
-15892	-5324	5600	-3844	-2432	-9282
-16420	-7008	5544	-2559	-3393	-11775
-16676	-6220	5720	-1048	-4108	-14059
-16832	-6444	5824	-2166	-4602	-15861
-17208	-7572	6076	-2094	-5187	-17720
-17560	-7972	6196	-1319	-5749	-19242
-17328	-8480	6432	-656	-6460	-20667
-17428	-10208	6956	-514	-5805	-22123
-18204	-9556	6020	1023	-7006	-23316
-17120	-10404	6020	898	-7977	-24507
-16508	-10208	6832	-53	-8563	-25084
-14884	-10824	6884	-1225	-8959	-24960
-13852	-11216	6168	-2425	-8518	-24899
-12540	-11368	6840	-3324	-9004	-24530
-10788	-12620	7240	-4392	-8547	-24086
-9252	-11720	6560	-4379	-8212	-23393
-7236	-12388	6268	-4433	-7988	-22715
-5540	-13220	6764	-4781	-7332	-21849
-4608	-12516	6428	-3060	-5685	-20350
-2764	-13632	5836	-3851	-6306	-19563
-1308	-13124	6172	-3303	-5574	-18702
124	-12040	5792	-2556	-5063	-16905
2060	-14364	5516	-2241	-4306	-15981
2268	-10640	5480	-368	-3536	-14785
4524	-11368	5508	-2944	-3610	-13227
5776	-10628	4420	-889	-2560	-11738
6960	-8584	4440	-1447	-2467	-9602
7868	-8664	5124	-2512	-1544	-6708
8060	-9912	4648	-486	-809	-4771
7804	-8996	4908	1000	-524	-2605
8484	-8656	4296	162	-251	-204
7880	-9816	4928	532	487	2114
7532	-10368	4780	1248	851	4064
6920	-10348	4728	1251	1460	5798
6396	-9712	4640	414	1800	7680
5340	-11968	5068	970	1990	9563
4572	-11472	5016	2248	2564	11039
4408	-8904	4716	448	3419	13116
3732	-9908	4236	-969	4422	15449
1280	-15040	5792	3036	4906	16537
280	-10812	6200	4600	6095	17755
32	-8744	5148	536	6467	20173
-3268	-16608	6684	428	7098	20523
-5236	-14768	8332	4884	7503	20589
-4680	-10152	6376	2308	7370	21878
-6440	-14952	6044	-623	8825	22747
-9080	-14384	8072	5113	9446	22410
-9956	-10680	6856	3045	9271	23402
-12304	-14556	6256	-729	10867	24062
-15100	-13120	8864	4922	9878	22754
-15400	-10072	7896	3917	8471	21550
-15948	-11412	6864	-244	8240	20349
-16028	-11436	7724	65	6810	19237
-15108	-9376	6408	474	6455	18970
-15476	-7116	4996	-1226	6736	18953
-16788	-8664	6096	-2631	6217	17489
-17148	-8500	6484	-689	5105	16235
-16928	-7092	6060	143	4498	14956
-16504	-6584	5128	264	3309	13245
-16092	-6692	4504	570	2549	11106
-15744	-5584	4300	988	2131	9195
-15108	-4876	4596	58	1775	7038
-14728	-5100	4768	-386	1749	4991
-14984	-5156	4560	-494	2166	2925
-15396	-4180	4284	-552	2064	1028
-15696	-3788	4012	-977	1492	-389
-15428	-3580	3940	-1510	864	-1140
-14724	-3476	4140	-1407	324	-1669
-14348	-3528	3776	-1193	399	-2029
-14628	-3360	3844	-1107	294	-2206
-15012	-3004	3740	-881	177	-2211
-14864	-3080	3956	-759	131	-2152
-14780	-3196	3668	-136	406	-2285
-15104	-3148	3760	912	559	-2504
-15368	-2480	3736	1491	523	-2624
-15380	-2716	4104	1632	360	-2632
-15356	-2768	3508	2310	295	-2703
-15016	-2664	3520	2681	316	-2970
-14820	-2652	3564	3198	489	-3186
-14952	-2376	3596	3320	493	-3122
-15032	-2484	3280	3117	348	-2839
-14744	-2888	3180	3030	217	-2696
-14408	-2796	3140	3340	259	-2479
-14444	-3016	3384	3544	630	-2203
-14992	-2948	3248	3940	1017	-1783
-14996	-2828	3192	3882	1210	-1409
-15192	-2720	2848	3569	1410	-1177
-14972	-2792	2736	3075	1347	-920
-14784	-2936	2908	3135	1537	-745
-14800	-3084	2736	3390	1798	-701
-14688	-2716	2980	3433	1897	-759
-14596	-3200	2816	3055	2105	-971
-14916	-3444	2732	3385	2387	-1105
-15224	-3084	2812	3380	2403	-1408
-15112	-3004	2928	2884	1979	-1290
-14928	-3556	2728	2124	1961	-1110
-15196	-4536	2248	2251	2242	-767
-15876	-4808	3068	3725	2505	-641
-15756	-3948	2920	4567	1893	-540
-15276	-3324	1848	3129	1595	-382
-14816	-4268	1540	1875	1516	-520
-15500	-4736	2100	2178	1567	-257
-15912	-4092	2496	2595	1068	338
-15168	-3908	1976	1209	687	926
-14744	-4408	1524	336	759	1186
-15056	-4468	1800	352	550	1513
-15204	-4036	1940	74	182	1576
-15268	-3636	1720	-924	-39	1648
-15484	-3748	1844	-1870	-216	1639
-15872	-4032	2268	-1800	-309	1669
-16164	-3488	2124	-2112	-638	1708
-16412	-3276	1812	-3328	-1215	1752
-15740	-3652	2064	-3867	-1627	1641
-15444	-3508	2208	-3667	-1612	1367
-15276	-3260	2448	-3492	-1622	1243
-15548	-3316	1964	-3625	-1755	1310
-15848	-3568	1952	-3479	-2105	1486
-15760	-3636	1904	-2707	-2235	1858
-15616	-2944	1912	-2440	-2315	2368
-15516	-3004	1692	-3042	-2264	2620
-15212	-3060	2116	-2985	-2031	2613
-14880	-2564	2092	-2779	-1853	2453
-14424	-2396	1892	-2935	-1446	2344
-14944	-2256	2520	-2390	-980	2186
-15452	-1288	2576	-2892	-1039	2254
-15196	-1288	2960	-3372	-1044	2380
-14656	-1516	3088	-3515	-621	2440
-14864	-1352	3096	-2999	-52	2369
-15628	-888	3212	-2986	31	2457
-15428	-1076	3640	-2978	-331	2571
-15012	-880	4048	-3121	22	2416
-15668	-932	4144	-2822	176	2460
-15412	-1072	4240	-1912	-246	2414
-14756	-712	4244	-1484	-244	2155
-15124	-352	4364	-1295	-79	1957
-15504	-164	4552	-1292	-450	1678
-15144	364	4380	-1403	-823	1615
-15484	-60	4348	-2036	-815	1580
-16084	-4	5076	-1605	-1023	1538
-15812	1152	4776	-2070	-1816	1827
-14780	1368	4472	-3427	-1725	1985
-15080	408	5156	-3706	-1537	1959
-15108	512	4956	-3069	-1637	2123
-14560	844	4784	-3101	-1728	2385
-14228	108	4624	-3263	-1409	2617
-14548	-592	4808	-2737	-1155	2659
-14600	-136	4888	-1441	-1283	2672
-14380	348	5128	-1068	-1219	2541
-14772	496	5204	-1154	-980	2242
-14852	644	4816	-897	-1240	2011
-14272	644	4864	-1246	-1032	1583
-14368	552	5060	-1128	-993	1242
-14028	1168	4852	-1466	-965	1054
-13960	748	5016	-2048	-549	981
-13984	432	5492	-1790	-451	994
-13928	960	4868	-1870	-233	1021
-13940	316	5416	-1968	2	824
-13588	148	5668	-920	15	375
-13316	696	5344	-341	270	-94
-13760	380	5188	-469	591	-377
-14432	188	5204	33	296	-503
-13684	688	4780	-123	10	-743
-13520	332	4908	-777	660	-1198
-14468	300	5756	-410	938	-1420
-14768	660	5404	-418	875	-1305
-15156	148	5184	-825	917	-1300
-14884	-244	5348	-563	488	-1502
-14184	-124	5260	-315	555	-1956
-14704	280	5660	-258	724	-2494
-14592	472	5364	-379	506	-2922
-14288	-4	5092	-517	544	-3302
-14212	-448	4968	111	866	-3591
-15156	-460	5072	821	1065	-3654
-15856	-572	5128	1177	1060	-3790
-15676	-80	4856	1300	745	-4046
-15152	-384	5108	1469	793	-4315
-14808	-624	4576	2124	868	-4526
-14532	112	4052	2344	943	-4453
-15300	-624	3928	1843	1069	-4145
-15368	-684	3880	1533	901	-3612
-15244	-1348	3932	1222	1224	-3374
-15956	-1460	4260	1839	1387	-3208
-15824	-1212	4464	1950	1208	-2994
-15912	-1456	4272	2051	1158	-2737
-15836	-1696	4020	2187	898	-2668
-15364	-1464	3920	2820	618	-2456
-15008	-1780	3920	3031	574	-2383
-15000	-1616	3588	2946	683	-2289
-15124	-1660	3364	2588	675	-2252
-15284	-2036	3272	2093	600	-2337
-15460	-1908	3412	1786	701	-2062
-15780	-2256	3540	1501	661	-1692
-15552	-2108	3692	1385	614	-1300
-15376	-2328	3500	891	767	-1101
-14904	-2472	3256	646	715	-978
-14712	-2676	3360	373	958	-698
-14556	-2744	3500	454	1089	-246
-14508	-2836	3156	268	1068	139
-14948	-3160	2992	120	1148	474
-14988	-3240	2964	76	934	709
-14792	-3320	2412	-144	1410	622
-15516	-3316	3548	70	1710	649
-15172	-2740	3896	1	1480	896
-14796	-3032	3224	-918	1800	1090
-15416	-3844	2952	-531	1795	1014
-16416	-3820	2776	550	1362	1009
-16140	-3096	2808	436	784	1008
-15328	-3444	2968	276	607	856
-14944	-3224	3204	363	608	849
-14832	-3424	3196	352	415	889
-15216	-3492	2888	158	31	822
-15596	-3708	2780	413	-469	726
-15632	-3292	2952	519	-1117	629
-15524	-3000	3024	-31	-1505	564
-15608	-2752	2904	-936	-1787	547
-15408	-2616	2964	-2567	-2169	441
-14468	-3052	2408	-3663	-2146	104
-14492	-3332	3032	-3414	-1436	-288
-14828	-2544	3732	-3104	-1253	-364
-14672	-2164	2928	-4380	-1210	-266
-14704	-3456	2812	-5038	-1171	-162
-14520	-4040	2956	-3715	-882	-76
-14492	-3596	3508	-2221	-569	-71
-14376	-3004	3612	-1972	-297	-36
-14680	-2928	3464	-2344	-51	-62
-15428	-3488	3420	-2116	-50	-37
-15408	-3596	3464	-1389	-27	-31
-15848	-3128	3868	-852	95	-144
-15672	-2772	3836	-1219	87	-412
-14820	-2880	3700	-1409	313	-851
-14376	-3244	3800	-794	631	-1302
-14744	-3156	3828	-61	826	-1439
-15168	-2972	3816	248	849	-1066
-16180	-3404	4180	527	677	-492
-16328	-3360	4208	1056	12	160
-14984	-2880	3748	1054	-240	318
-14360	-2668	3696	752	-123	-74
-13996	-2572	3884	607	30	-611
-14160	-2432	3824	853	501	-1013
-14756	-2536	3576	786	527	-935
-14724	-3084	3376	1107	643	-410
-14908	-3172	3724	1390	732	378
-15004	-3208	3920	1651	767	1231
-15064	-3240	3920	1898	807	1705
-15160	-3236	3784	2253	751	1710
-15232	-2920	3748	2599	532	1391
-15176	-2692	3584	2413	269	859
-15172	-2796	3628	1945	42	254
-15072	-2648	3816	1589	-193	-350
-15000	-2648	3784	1066	-240	-829
-15448	-2508	3864	125	-452	-1131
-15396	-2584	3832	-463	-760	-1355
-15440	-2676	3532	-821	-1013	-1509
-15328	-2548	3620	-1278	-1291	-1613
-14896	-2548	3532	-1568	-1382	-1686
-14536	-2604	3236	-1600	-1188	-1642
-14684	-2728	3456	-1702	-900	-1461
-14672	-2784	3524	-1573	-641	-1122
-14876	-2780	3612	-1345	-380	-794
-14788	-2712	3600	-1236	-217	-524
-14708	-2844	3536	-946	30	-312
-14740	-2724	3732	-625	188	-168
-14760	-2432	3612	-787	374	-18
-14852	-2736	3792	-888	513	116
-14640	-2612	4028	-733	536	257
-14896	-2648	4000	-761	573	419
-14956	-2496	3832	-978	549	649
-14792	-2608	3864	-1309	538	867
-14836	-2668	3984	-1402	579	1053
-14800	-2712	4076	-1281	556	1112
-14872	-2876	4024	-1264	535	1234
-14956	-2924	4056	-1104	469	1383
-14972	-3000	4168	-870	402	1518
